invoice_id,invoice_date,customer_id,country,product_id,product_name,category,quantity,unit_price,line_total,archetype
INV101150,2024-03-28,C00327,Spain,P0220,Sports Item 0220,Sports,4,13.16,52.64,champion
INV101150,2024-03-28,C00327,Spain,P0118,Apparel Item 0118,Apparel,5,9.67,48.35,champion
INV101150,2024-03-28,C00327,Spain,P0109,Apparel Item 0109,Apparel,5,11.92,59.6,champion
INV101150,2024-03-28,C00327,Spain,P0113,Garden Item 0113,Garden,1,5.12,5.12,champion
INV101150,2024-03-28,C00327,Spain,P0116,Stationery Item 0116,Stationery,4,8.27,33.08,champion
INV101150,2024-03-28,C00327,Spain,P0255,Electronics Item 0255,Electronics Accessories,1,2.75,2.75,champion
INV101150,2024-03-28,C00327,Spain,P0016,Beauty Item 0016,Beauty,3,16.32,48.96,champion
INV101150,2024-03-28,C00327,Spain,P0124,Toys Item 0124,Toys,4,5.36,21.44,champion
INV100473,2024-03-29,C00023,United Kingdom,P0213,Toys Item 0213,Toys,4,13.64,54.56,champion
INV100473,2024-03-29,C00023,United Kingdom,P0015,Stationery Item 0015,Stationery,3,6.38,19.14,champion
INV100473,2024-03-29,C00023,United Kingdom,P0104,Beauty Item 0104,Beauty,3,15.26,45.78,champion
INV100473,2024-03-29,C00023,United Kingdom,P0247,Home Item 0247,Home & Kitchen,4,15.37,61.48,champion
INV100473,2024-03-29,C00023,United Kingdom,P0090,Garden Item 0090,Garden,2,12.93,25.86,champion
INV100473,2024-03-29,C00023,United Kingdom,P0295,Home Item 0295,Home & Kitchen,4,11.96,47.84,champion
INV100473,2024-03-29,C00023,United Kingdom,P0001,Sports Item 0001,Sports,4,20.7,82.8,champion
INV100473,2024-03-29,C00023,United Kingdom,P0172,Sports Item 0172,Sports,2,6.08,12.16,champion
INV100473,2024-03-29,C00023,United Kingdom,P0186,Sports Item 0186,Sports,4,11.3,45.2,champion
INV100473,2024-03-29,C00023,United Kingdom,P0189,Garden Item 0189,Garden,1,9.4,9.4,champion
INV100473,2024-03-29,C00023,United Kingdom,P0059,Garden Item 0059,Garden,2,22.24,44.48,champion
INV100473,2024-03-29,C00023,United Kingdom,P0052,Beauty Item 0052,Beauty,4,4.18,16.72,champion
INV100586,2024-03-29,C00081,Spain,P0148,Apparel Item 0148,Apparel,3,27.92,83.76,loyal
INV100586,2024-03-29,C00081,Spain,P0047,Apparel Item 0047,Apparel,2,29.75,59.5,loyal
INV100828,2024-03-29,C00279,United Kingdom,P0200,Garden Item 0200,Garden,3,9.29,27.87,loyal
INV100828,2024-03-29,C00279,United Kingdom,P0229,Stationery Item 0229,Stationery,1,10.31,10.31,loyal
INV100828,2024-03-29,C00279,United Kingdom,P0079,Sports Item 0079,Sports,1,17.36,17.36,loyal
INV100828,2024-03-29,C00279,United Kingdom,P0088,Garden Item 0088,Garden,1,25.85,25.85,loyal
INV100935,2024-03-29,C00410,United Kingdom,P0117,Beauty Item 0117,Beauty,5,11.91,59.55,loyal
INV100935,2024-03-29,C00410,United Kingdom,P0123,Toys Item 0123,Toys,1,19.79,19.79,loyal
INV100935,2024-03-29,C00410,United Kingdom,P0153,Home Item 0153,Home & Kitchen,2,2.62,5.24,loyal
INV100935,2024-03-29,C00410,United Kingdom,P0003,Beauty Item 0003,Beauty,5,11.37,56.85,loyal
INV101282,2024-03-29,C00093,United Kingdom,P0252,Sports Item 0252,Sports,4,8.64,34.56,at_risk
INV100074,2024-03-30,C00481,United Kingdom,P0076,Home Item 0076,Home & Kitchen,2,31.68,63.36,loyal
INV100074,2024-03-30,C00481,United Kingdom,P0236,Toys Item 0236,Toys,5,18.12,90.6,loyal
INV100074,2024-03-30,C00481,United Kingdom,P0059,Garden Item 0059,Garden,5,22.24,111.2,loyal
INV100074,2024-03-30,C00481,United Kingdom,P0140,Apparel Item 0140,Apparel,3,15.06,45.18,loyal
INV100724,2024-03-30,C00495,United Kingdom,P0068,Beauty Item 0068,Beauty,5,7.24,36.2,regular
INV100724,2024-03-30,C00495,United Kingdom,P0077,Home Item 0077,Home & Kitchen,5,8.82,44.1,regular
INV100750,2024-03-30,C00291,Ireland,P0180,Stationery Item 0180,Stationery,4,9.07,36.28,loyal
INV100788,2024-03-30,C00037,United Kingdom,P0270,Electronics Item 0270,Electronics Accessories,2,13.76,27.52,champion
INV100788,2024-03-30,C00037,United Kingdom,P0134,Beauty Item 0134,Beauty,3,8.0,24.0,champion
INV100788,2024-03-30,C00037,United Kingdom,P0213,Toys Item 0213,Toys,3,13.64,40.92,champion
INV100788,2024-03-30,C00037,United Kingdom,P0232,Stationery Item 0232,Stationery,3,13.04,39.12,champion
INV100788,2024-03-30,C00037,United Kingdom,P0044,Apparel Item 0044,Apparel,4,13.46,53.84,champion
INV100788,2024-03-30,C00037,United Kingdom,P0151,Toys Item 0151,Toys,5,19.71,98.55,champion
INV100788,2024-03-30,C00037,United Kingdom,P0266,Beauty Item 0266,Beauty,5,9.2,46.0,champion
INV100788,2024-03-30,C00037,United Kingdom,P0100,Electronics Item 0100,Electronics Accessories,5,5.18,25.9,champion
INV100788,2024-03-30,C00037,United Kingdom,P0135,Beauty Item 0135,Beauty,3,17.3,51.9,champion
INV100795,2024-03-30,C00317,United Kingdom,P0096,Toys Item 0096,Toys,5,10.29,51.45,loyal
INV100795,2024-03-30,C00317,United Kingdom,P0231,Toys Item 0231,Toys,1,10.98,10.98,loyal
INV100795,2024-03-30,C00317,United Kingdom,P0287,Toys Item 0287,Toys,3,17.98,53.94,loyal
INV100795,2024-03-30,C00317,United Kingdom,P0058,Garden Item 0058,Garden,1,7.47,7.47,loyal
INV100795,2024-03-30,C00317,United Kingdom,P0288,Stationery Item 0288,Stationery,3,9.96,29.88,loyal
INV100795,2024-03-30,C00317,United Kingdom,P0024,Sports Item 0024,Sports,3,9.12,27.36,loyal
INV100795,2024-03-30,C00317,United Kingdom,P0040,Toys Item 0040,Toys,3,25.32,75.96,loyal
INV100795,2024-03-30,C00317,United Kingdom,P0052,Beauty Item 0052,Beauty,5,4.18,20.9,loyal
INV100406,2024-03-31,C00207,United Kingdom,P0228,Toys Item 0228,Toys,4,20.22,80.88,dormant
INV101308,2024-03-31,C00195,France,P0287,Toys Item 0287,Toys,4,17.98,71.92,regular
INV101308,2024-03-31,C00195,France,P0047,Apparel Item 0047,Apparel,3,29.75,89.25,regular
INV101308,2024-03-31,C00195,France,P0133,Home Item 0133,Home & Kitchen,3,3.6,10.8,regular
INV101308,2024-03-31,C00195,France,P0255,Electronics Item 0255,Electronics Accessories,5,2.75,13.75,regular
INV101308,2024-03-31,C00195,France,P0241,Sports Item 0241,Sports,4,13.49,53.96,regular
INV100153,2024-04-01,C00074,United Kingdom,P0119,Stationery Item 0119,Stationery,1,27.78,27.78,regular
INV100153,2024-04-01,C00074,United Kingdom,P0139,Stationery Item 0139,Stationery,3,2.18,6.54,regular
INV100153,2024-04-01,C00074,United Kingdom,P0218,Electronics Item 0218,Electronics Accessories,1,6.37,6.37,regular
INV100176,2024-04-01,C00049,United Kingdom,P0040,Toys Item 0040,Toys,3,25.32,75.96,loyal
INV100176,2024-04-01,C00049,United Kingdom,P0174,Apparel Item 0174,Apparel,3,14.86,44.58,loyal
INV100289,2024-04-01,C00445,France,P0059,Garden Item 0059,Garden,2,22.24,44.48,regular
INV100289,2024-04-01,C00445,France,P0051,Stationery Item 0051,Stationery,4,7.32,29.28,regular
INV100509,2024-04-01,C00336,United Kingdom,P0001,Sports Item 0001,Sports,3,20.7,62.1,loyal
INV100509,2024-04-01,C00336,United Kingdom,P0211,Garden Item 0211,Garden,2,10.09,20.18,loyal
INV100509,2024-04-01,C00336,United Kingdom,P0245,Beauty Item 0245,Beauty,5,3.3,16.5,loyal
INV100509,2024-04-01,C00336,United Kingdom,P0006,Toys Item 0006,Toys,5,14.64,73.2,loyal
INV100512,2024-04-01,C00364,Spain,P0230,Apparel Item 0230,Apparel,4,13.03,52.12,regular
INV100112,2024-04-02,C00336,United Kingdom,P0096,Toys Item 0096,Toys,5,10.29,51.45,loyal
INV100112,2024-04-02,C00336,United Kingdom,P0251,Sports Item 0251,Sports,3,7.43,22.29,loyal
INV100365,2024-04-02,C00460,United Kingdom,P0013,Apparel Item 0013,Apparel,5,6.43,32.15,regular
INV100365,2024-04-02,C00460,United Kingdom,P0024,Sports Item 0024,Sports,2,9.12,18.24,regular
INV100365,2024-04-02,C00460,United Kingdom,P0009,Sports Item 0009,Sports,2,10.35,20.7,regular
INV100365,2024-04-02,C00460,United Kingdom,P0286,Toys Item 0286,Toys,2,17.4,34.8,regular
INV101024,2024-04-02,C00045,France,P0280,Beauty Item 0280,Beauty,3,6.37,19.11,regular
INV100460,2024-04-03,C00172,Germany,P0086,Toys Item 0086,Toys,2,15.78,31.56,loyal
INV100652,2024-04-03,C00463,Spain,P0131,Stationery Item 0131,Stationery,2,12.06,24.12,loyal
INV100652,2024-04-03,C00463,Spain,P0067,Sports Item 0067,Sports,4,14.79,59.16,loyal
INV100984,2024-04-03,C00271,Germany,P0060,Garden Item 0060,Garden,2,5.43,10.86,champion
INV100984,2024-04-03,C00271,Germany,P0230,Apparel Item 0230,Apparel,3,13.03,39.09,champion
INV100984,2024-04-03,C00271,Germany,P0034,Apparel Item 0034,Apparel,2,8.29,16.58,champion
INV100984,2024-04-03,C00271,Germany,P0013,Apparel Item 0013,Apparel,3,6.43,19.29,champion
INV100984,2024-04-03,C00271,Germany,P0118,Apparel Item 0118,Apparel,5,9.67,48.35,champion
INV100984,2024-04-03,C00271,Germany,P0158,Garden Item 0158,Garden,4,8.27,33.08,champion
INV100984,2024-04-03,C00271,Germany,P0033,Sports Item 0033,Sports,5,8.82,44.1,champion
INV100984,2024-04-03,C00271,Germany,P0160,Garden Item 0160,Garden,3,13.38,40.14,champion
INV100984,2024-04-03,C00271,Germany,P0282,Beauty Item 0282,Beauty,4,10.02,40.08,champion
INV101310,2024-04-03,C00298,Germany,P0202,Toys Item 0202,Toys,2,3.81,7.62,regular
INV101310,2024-04-03,C00298,Germany,P0117,Beauty Item 0117,Beauty,3,11.91,35.73,regular
INV101462,2024-04-03,C00403,France,P0187,Garden Item 0187,Garden,5,6.33,31.65,regular
INV101462,2024-04-03,C00403,France,P0178,Garden Item 0178,Garden,3,15.19,45.57,regular
INV101462,2024-04-03,C00403,France,P0291,Sports Item 0291,Sports,4,23.03,92.12,regular
INV101462,2024-04-03,C00403,France,P0240,Garden Item 0240,Garden,5,7.99,39.95,regular
INV101462,2024-04-03,C00403,France,P0061,Stationery Item 0061,Stationery,3,8.19,24.57,regular
INV101462,2024-04-03,C00403,France,P0009,Sports Item 0009,Sports,2,10.35,20.7,regular
INV100068,2024-04-04,C00055,United Kingdom,P0037,Toys Item 0037,Toys,1,10.9,10.9,at_risk
INV100141,2024-04-04,C00369,Germany,P0175,Garden Item 0175,Garden,2,15.65,31.3,at_risk
INV100141,2024-04-04,C00369,Germany,P0062,Stationery Item 0062,Stationery,4,32.4,129.6,at_risk
INV100141,2024-04-04,C00369,Germany,P0047,Apparel Item 0047,Apparel,4,29.75,119.0,at_risk
INV100141,2024-04-04,C00369,Germany,P0133,Home Item 0133,Home & Kitchen,5,3.6,18.0,at_risk
INV100141,2024-04-04,C00369,Germany,P0222,Beauty Item 0222,Beauty,5,16.46,82.3,at_risk
INV101145,2024-04-04,C00368,United Kingdom,P0019,Electronics Item 0019,Electronics Accessories,3,17.73,53.19,at_risk
INV101468,2024-04-04,C00212,United Kingdom,P0104,Beauty Item 0104,Beauty,2,15.26,30.52,at_risk
INV100029,2024-04-05,C00020,United Kingdom,P0258,Toys Item 0258,Toys,3,17.95,53.85,champion
INV100029,2024-04-05,C00020,United Kingdom,P0210,Beauty Item 0210,Beauty,5,6.08,30.4,champion
INV100029,2024-04-05,C00020,United Kingdom,P0092,Home Item 0092,Home & Kitchen,4,34.22,136.88,champion
INV100029,2024-04-05,C00020,United Kingdom,P0209,Garden Item 0209,Garden,4,20.19,80.76,champion
INV100150,2024-04-05,C00145,Spain,P0275,Toys Item 0275,Toys,5,7.98,39.9,loyal
INV100150,2024-04-05,C00145,Spain,P0146,Garden Item 0146,Garden,1,10.36,10.36,loyal
INV100150,2024-04-05,C00145,Spain,P0294,Toys Item 0294,Toys,1,5.09,5.09,loyal
INV100150,2024-04-05,C00145,Spain,P0103,Garden Item 0103,Garden,1,5.64,5.64,loyal
INV100150,2024-04-05,C00145,Spain,P0144,Apparel Item 0144,Apparel,5,13.41,67.05,loyal
INV100907,2024-04-05,C00103,France,P0043,Electronics Item 0043,Electronics Accessories,2,19.52,39.04,loyal
INV100907,2024-04-05,C00103,France,P0194,Garden Item 0194,Garden,4,48.13,192.52,loyal
INV101086,2024-04-05,C00275,United Kingdom,P0032,Toys Item 0032,Toys,1,7.2,7.2,at_risk
INV100147,2024-04-06,C00433,United Kingdom,P0015,Stationery Item 0015,Stationery,2,6.38,12.76,regular
INV100763,2024-04-06,C00052,Spain,P0260,Garden Item 0260,Garden,4,17.06,68.24,champion
INV100763,2024-04-06,C00052,Spain,P0015,Stationery Item 0015,Stationery,3,6.38,19.14,champion
INV100763,2024-04-06,C00052,Spain,P0204,Apparel Item 0204,Apparel,4,44.41,177.64,champion
INV100763,2024-04-06,C00052,Spain,P0079,Sports Item 0079,Sports,1,17.36,17.36,champion
INV100839,2024-04-06,C00448,United Kingdom,P0109,Apparel Item 0109,Apparel,4,11.92,47.68,loyal
INV100839,2024-04-06,C00448,United Kingdom,P0236,Toys Item 0236,Toys,4,18.12,72.48,loyal
INV100839,2024-04-06,C00448,United Kingdom,P0163,Sports Item 0163,Sports,2,16.1,32.2,loyal
INV100839,2024-04-06,C00448,United Kingdom,P0299,Home Item 0299,Home & Kitchen,2,23.81,47.62,loyal
INV101361,2024-04-06,C00456,United Kingdom,P0299,Home Item 0299,Home & Kitchen,3,23.81,71.43,champion
INV101361,2024-04-06,C00456,United Kingdom,P0270,Electronics Item 0270,Electronics Accessories,3,13.76,41.28,champion
INV101361,2024-04-06,C00456,United Kingdom,P0074,Beauty Item 0074,Beauty,3,28.74,86.22,champion
INV101361,2024-04-06,C00456,United Kingdom,P0031,Apparel Item 0031,Apparel,4,17.17,68.68,champion
INV101361,2024-04-06,C00456,United Kingdom,P0187,Garden Item 0187,Garden,2,6.33,12.66,champion
INV101361,2024-04-06,C00456,United Kingdom,P0060,Garden Item 0060,Garden,1,5.43,5.43,champion
INV101361,2024-04-06,C00456,United Kingdom,P0025,Garden Item 0025,Garden,4,16.76,67.04,champion
INV101361,2024-04-06,C00456,United Kingdom,P0287,Toys Item 0287,Toys,5,17.98,89.9,champion
INV101361,2024-04-06,C00456,United Kingdom,P0050,Apparel Item 0050,Apparel,3,27.66,82.98,champion
INV101361,2024-04-06,C00456,United Kingdom,P0192,Garden Item 0192,Garden,1,17.1,17.1,champion
INV101361,2024-04-06,C00456,United Kingdom,P0023,Garden Item 0023,Garden,1,6.18,6.18,champion
INV101361,2024-04-06,C00456,United Kingdom,P0193,Apparel Item 0193,Apparel,3,22.21,66.63,champion
INV101361,2024-04-06,C00456,United Kingdom,P0040,Toys Item 0040,Toys,5,25.32,126.6,champion
INV101361,2024-04-06,C00456,United Kingdom,P0246,Electronics Item 0246,Electronics Accessories,4,13.44,53.76,champion
INV100156,2024-04-07,C00434,United Kingdom,P0120,Sports Item 0120,Sports,3,12.93,38.79,regular
INV100156,2024-04-07,C00434,United Kingdom,P0270,Electronics Item 0270,Electronics Accessories,5,13.76,68.8,regular
INV100156,2024-04-07,C00434,United Kingdom,P0272,Stationery Item 0272,Stationery,5,43.64,218.2,regular
INV100389,2024-04-07,C00214,Germany,P0163,Sports Item 0163,Sports,5,16.1,80.5,champion
INV100389,2024-04-07,C00214,Germany,P0270,Electronics Item 0270,Electronics Accessories,1,13.76,13.76,champion
INV100389,2024-04-07,C00214,Germany,P0198,Garden Item 0198,Garden,3,17.59,52.77,champion
INV100389,2024-04-07,C00214,Germany,P0206,Stationery Item 0206,Stationery,1,9.37,9.37,champion
INV100389,2024-04-07,C00214,Germany,P0087,Home Item 0087,Home & Kitchen,3,9.17,27.51,champion
INV100389,2024-04-07,C00214,Germany,P0288,Stationery Item 0288,Stationery,2,9.96,19.92,champion
INV100389,2024-04-07,C00214,Germany,P0147,Electronics Item 0147,Electronics Accessories,2,21.42,42.84,champion
INV100389,2024-04-07,C00214,Germany,P0068,Beauty Item 0068,Beauty,5,7.24,36.2,champion
INV100389,2024-04-07,C00214,Germany,P0209,Garden Item 0209,Garden,4,20.19,80.76,champion
INV100866,2024-04-07,C00060,Netherlands,P0098,Beauty Item 0098,Beauty,5,10.79,53.95,regular
INV100866,2024-04-07,C00060,Netherlands,P0012,Beauty Item 0012,Beauty,1,8.67,8.67,regular
INV100866,2024-04-07,C00060,Netherlands,P0089,Apparel Item 0089,Apparel,1,7.02,7.02,regular
INV100866,2024-04-07,C00060,Netherlands,P0029,Sports Item 0029,Sports,1,15.87,15.87,regular
INV100866,2024-04-07,C00060,Netherlands,P0192,Garden Item 0192,Garden,3,17.1,51.3,regular
INV100898,2024-04-07,C00037,United Kingdom,P0074,Beauty Item 0074,Beauty,2,28.74,57.48,champion
INV100898,2024-04-07,C00037,United Kingdom,P0221,Sports Item 0221,Sports,3,18.04,54.12,champion
INV100898,2024-04-07,C00037,United Kingdom,P0190,Stationery Item 0190,Stationery,2,5.75,11.5,champion
INV100898,2024-04-07,C00037,United Kingdom,P0222,Beauty Item 0222,Beauty,3,16.46,49.38,champion
INV100898,2024-04-07,C00037,United Kingdom,P0284,Apparel Item 0284,Apparel,4,22.03,88.12,champion
INV100898,2024-04-07,C00037,United Kingdom,P0209,Garden Item 0209,Garden,1,20.19,20.19,champion
INV100898,2024-04-07,C00037,United Kingdom,P0003,Beauty Item 0003,Beauty,3,11.37,34.11,champion
INV101017,2024-04-07,C00241,Spain,P0112,Apparel Item 0112,Apparel,1,14.8,14.8,loyal
INV101017,2024-04-07,C00241,Spain,P0052,Beauty Item 0052,Beauty,1,4.18,4.18,loyal
INV101017,2024-04-07,C00241,Spain,P0230,Apparel Item 0230,Apparel,1,13.03,13.03,loyal
INV101017,2024-04-07,C00241,Spain,P0149,Toys Item 0149,Toys,4,6.39,25.56,loyal
INV101227,2024-04-07,C00188,Germany,P0049,Home Item 0049,Home & Kitchen,1,26.16,26.16,regular
INV101227,2024-04-07,C00188,Germany,P0132,Apparel Item 0132,Apparel,2,33.27,66.54,regular
INV100491,2024-04-08,C00135,Spain,P0138,Stationery Item 0138,Stationery,1,23.38,23.38,loyal
INV100491,2024-04-08,C00135,Spain,P0260,Garden Item 0260,Garden,3,17.06,51.18,loyal
INV101058,2024-04-08,C00094,United Kingdom,P0243,Toys Item 0243,Toys,2,7.38,14.76,at_risk
INV100366,2024-04-09,C00295,Germany,P0274,Apparel Item 0274,Apparel,1,17.17,17.17,champion
INV100366,2024-04-09,C00295,Germany,P0128,Stationery Item 0128,Stationery,4,9.37,37.48,champion
INV100366,2024-04-09,C00295,Germany,P0009,Sports Item 0009,Sports,3,10.35,31.05,champion
INV100366,2024-04-09,C00295,Germany,P0191,Stationery Item 0191,Stationery,3,8.67,26.01,champion
INV100844,2024-04-09,C00478,United Kingdom,P0267,Electronics Item 0267,Electronics Accessories,1,11.36,11.36,champion
INV100844,2024-04-09,C00478,United Kingdom,P0035,Toys Item 0035,Toys,2,15.71,31.42,champion
INV100844,2024-04-09,C00478,United Kingdom,P0072,Home Item 0072,Home & Kitchen,1,25.41,25.41,champion
INV100844,2024-04-09,C00478,United Kingdom,P0237,Sports Item 0237,Sports,1,4.87,4.87,champion
INV100844,2024-04-09,C00478,United Kingdom,P0043,Electronics Item 0043,Electronics Accessories,4,19.52,78.08,champion
INV100844,2024-04-09,C00478,United Kingdom,P0274,Apparel Item 0274,Apparel,3,17.17,51.51,champion
INV100844,2024-04-09,C00478,United Kingdom,P0185,Home Item 0185,Home & Kitchen,1,22.37,22.37,champion
INV100844,2024-04-09,C00478,United Kingdom,P0103,Garden Item 0103,Garden,2,5.64,11.28,champion
INV100844,2024-04-09,C00478,United Kingdom,P0057,Beauty Item 0057,Beauty,4,13.72,54.88,champion
INV101016,2024-04-09,C00004,United Kingdom,P0299,Home Item 0299,Home & Kitchen,3,23.81,71.43,loyal
INV101016,2024-04-09,C00004,United Kingdom,P0187,Garden Item 0187,Garden,3,6.33,18.99,loyal
INV101016,2024-04-09,C00004,United Kingdom,P0053,Garden Item 0053,Garden,2,9.88,19.76,loyal
INV101016,2024-04-09,C00004,United Kingdom,P0178,Garden Item 0178,Garden,5,15.19,75.95,loyal
INV101016,2024-04-09,C00004,United Kingdom,P0028,Beauty Item 0028,Beauty,3,5.04,15.12,loyal
INV101016,2024-04-09,C00004,United Kingdom,P0030,Toys Item 0030,Toys,2,8.54,17.08,loyal
INV101016,2024-04-09,C00004,United Kingdom,P0193,Apparel Item 0193,Apparel,1,22.21,22.21,loyal
INV101016,2024-04-09,C00004,United Kingdom,P0184,Stationery Item 0184,Stationery,4,12.05,48.2,loyal
INV101333,2024-04-09,C00330,Ireland,P0187,Garden Item 0187,Garden,5,6.33,31.65,at_risk
INV100180,2024-04-10,C00351,United Kingdom,P0047,Apparel Item 0047,Apparel,5,29.75,148.75,regular
INV100180,2024-04-10,C00351,United Kingdom,P0204,Apparel Item 0204,Apparel,2,44.41,88.82,regular
INV100180,2024-04-10,C00351,United Kingdom,P0134,Beauty Item 0134,Beauty,1,8.0,8.0,regular
INV100180,2024-04-10,C00351,United Kingdom,P0046,Toys Item 0046,Toys,4,13.41,53.64,regular
INV100374,2024-04-11,C00351,United Kingdom,P0165,Home Item 0165,Home & Kitchen,3,4.44,13.32,regular
INV100374,2024-04-11,C00351,United Kingdom,P0240,Garden Item 0240,Garden,2,7.99,15.98,regular
INV100374,2024-04-11,C00351,United Kingdom,P0163,Sports Item 0163,Sports,5,16.1,80.5,regular
INV100683,2024-04-11,C00158,France,P0109,Apparel Item 0109,Apparel,4,11.92,47.68,loyal
INV100683,2024-04-11,C00158,France,P0116,Stationery Item 0116,Stationery,3,8.27,24.81,loyal
INV100683,2024-04-11,C00158,France,P0160,Garden Item 0160,Garden,3,13.38,40.14,loyal
INV100683,2024-04-11,C00158,France,P0199,Sports Item 0199,Sports,3,14.62,43.86,loyal
INV101193,2024-04-11,C00257,United Kingdom,P0148,Apparel Item 0148,Apparel,4,27.92,111.68,regular
INV101193,2024-04-11,C00257,United Kingdom,P0093,Beauty Item 0093,Beauty,1,9.44,9.44,regular
INV101193,2024-04-11,C00257,United Kingdom,P0049,Home Item 0049,Home & Kitchen,3,26.16,78.48,regular
INV101193,2024-04-11,C00257,United Kingdom,P0230,Apparel Item 0230,Apparel,3,13.03,39.09,regular
INV100200,2024-04-12,C00245,United Kingdom,P0186,Sports Item 0186,Sports,4,11.3,45.2,champion
INV100200,2024-04-12,C00245,United Kingdom,P0184,Stationery Item 0184,Stationery,5,12.05,60.25,champion
INV100562,2024-04-12,C00396,Spain,P0054,Toys Item 0054,Toys,1,14.13,14.13,champion
INV100562,2024-04-12,C00396,Spain,P0215,Stationery Item 0215,Stationery,5,15.43,77.15,champion
INV100562,2024-04-12,C00396,Spain,P0198,Garden Item 0198,Garden,5,17.59,87.95,champion
INV100562,2024-04-12,C00396,Spain,P0100,Electronics Item 0100,Electronics Accessories,3,5.18,15.54,champion
INV100562,2024-04-12,C00396,Spain,P0168,Sports Item 0168,Sports,3,25.71,77.13,champion
INV100562,2024-04-12,C00396,Spain,P0066,Toys Item 0066,Toys,3,6.01,18.03,champion
INV100562,2024-04-12,C00396,Spain,P0003,Beauty Item 0003,Beauty,5,11.37,56.85,champion
